EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
110350,156.512,61.504,103.667,2.918,-999.0,-999.0,-999.0,3.195,2.918,89.611,1.542,-1.381,-999.0,35.253,-1.384,-2.077,54.359,-0.177,1.247,17.802,-1.592,130.921,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
110352,126.405,8.873,68.693,276.094,-999.0,-999.0,-999.0,1.197,1.06,398.586,2.778,1.275,-999.0,32.656,0.148,-1.542,90.73,1.309,-1.832,153.719,-1.757,470.597,1,275.199,0.312,1.387,-999.0,-999.0,-999.0,275.199,0.000461281573949,s,t,0.00150270483101
110355,107.506,16.446,57.626,169.642,4.733,1606.854,-5.068,1.235,48.244,470.145,0.861,1.246,0.744,53.608,-0.614,-0.332,46.135,-0.557,0.901,91.9,0.648,499.619,3,220.901,-1.636,-2.607,101.028,3.097,0.921,370.402,0.000461281573949,s,t,0.00150270483101
110356,135.125,20.594,100.805,82.243,0.391,85.512,7.557,1.956,39.257,225.83,0.511,-0.057,0.0,72.853,1.53,-0.991,37.196,0.213,-2.438,15.282,2.952,328.185,2,69.826,2.951,1.419,45.955,2.56,3.02,115.78,0.000461025356734,s,t,0.00150187015894
110361,-999.0,236.612,199.602,2.046,-999.0,-999.0,-999.0,2.97,2.046,209.582,2.559,-1.306,-999.0,58.885,1.169,-2.423,150.697,1.9,0.456,93.607,-2.863,95.133,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00081448039868,s,t,0.00265331133733
110364,91.476,54.285,72.208,2.857,-999.0,-999.0,-999.0,2.349,69.34,135.604,0.651,-1.391,-999.0,41.859,-1.365,-2.215,27.262,-0.125,2.074,41.83,0.206,227.612,1,66.483,-2.773,-0.348,-999.0,-999.0,-999.0,66.483,0.000461281573949,s,t,0.00150270483101
110370,134.299,25.574,73.807,63.31,-999.0,-999.0,-999.0,3.148,4.658,122.485,1.142,1.398,-999.0,28.08,-0.653,0.875,32.058,0.704,-2.567,54.094,3.092,163.464,1,62.347,-1.322,-0.035,-999.0,-999.0,-999.0,62.347,0.000461025356734,s,t,0.00150187015894
110373,106.646,0.372,71.234,33.995,-999.0,-999.0,-999.0,3.045,25.497,109.994,1.418,1.061,-999.0,28.048,-1.65,1.604,39.762,-0.903,-1.348,21.322,-1.335,180.571,1,42.184,1.472,2.607,-999.0,-999.0,-999.0,42.184,0.00572068250088,s,t,0.018636116672
110386,116.883,15.295,73.69,226.213,1.182,116.161,8.883,1.194,42.977,394.072,2.42,1.175,0.0,40.831,-1.036,-0.636,98.828,-0.436,-1.667,101.899,-1.515,338.737,3,116.831,-2.448,1.769,67.957,-3.629,1.52,254.413,0.000461281573949,s,t,0.00150270483101
110389,125.365,0.006,75.577,60.386,2.492,317.608,-1.544,2.471,3.289,241.195,0.861,1.0,0.034,35.273,-0.933,0.394,30.36,-2.384,-1.606,35.49,-1.606,290.125,2,111.051,-1.337,1.586,64.511,1.155,-1.973,175.562,0.000461281573949,s,t,0.00150270483101
110392,121.51,14.84,79.563,10.645,-999.0,-999.0,-999.0,2.757,10.645,85.962,0.5,-1.285,-999.0,57.304,-0.685,-2.948,28.658,-0.694,-0.19,22.494,0.403,155.397,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110395,122.858,31.642,48.623,184.861,0.899,97.927,-0.18,1.287,50.537,367.034,0.755,1.386,0.041,46.591,-0.876,0.628,35.175,-0.952,-0.657,120.429,-0.166,379.319,3,176.222,-0.598,3.131,58.561,0.301,3.041,285.267,0.000461025356734,s,t,0.00150187015894
110398,121.499,60.243,76.447,44.236,-999.0,-999.0,-999.0,2.677,1.783,124.895,0.819,1.215,-999.0,43.362,0.709,1.959,35.516,0.623,-1.649,28.097,2.105,140.896,1,46.017,1.979,-0.711,-999.0,-999.0,-999.0,46.017,0.000461281573949,s,t,0.00150270483101
110399,115.99,33.6,81.905,92.661,-999.0,-999.0,-999.0,1.874,15.135,187.061,0.511,1.364,-999.0,70.081,0.438,-0.634,35.801,0.83,-2.467,22.732,-1.207,269.727,1,81.178,2.704,2.09,-999.0,-999.0,-999.0,81.178,0.000461281573949,s,t,0.00150270483101
110402,121.583,15.315,67.877,58.281,-999.0,-999.0,-999.0,2.601,0.368,124.336,0.837,1.328,-999.0,36.135,0.012,1.569,30.261,-0.763,-2.232,44.332,-2.653,129.949,1,57.94,3.764,0.15,-999.0,-999.0,-999.0,57.94,0.000461281573949,s,t,0.00150270483101
110407,111.863,2.886,59.442,136.588,4.469,593.301,-4.139,1.758,10.866,223.909,1.67,0.952,0.918,27.163,-1.3,-2.83,45.364,-0.271,-1.404,85.446,-1.358,335.394,2,115.961,-3.158,1.701,35.422,1.311,1.156,151.383,0.000461281573949,s,t,0.00150270483101
110409,145.599,83.221,88.679,30.083,-999.0,-999.0,-999.0,2.76,30.083,89.166,1.282,-0.068,-999.0,39.068,1.739,-0.544,50.098,1.311,3.012,34.899,-0.327,130.277,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110410,111.633,3.293,63.246,94.056,-999.0,-999.0,-999.0,2.132,8.401,158.946,1.398,1.069,-999.0,30.549,1.166,2.965,42.715,1.191,0.833,62.848,0.897,244.873,1,85.683,2.559,-1.993,-999.0,-999.0,-999.0,85.683,0.000461281573949,s,t,0.00150270483101
110411,129.473,6.385,80.313,106.064,3.913,420.262,-2.712,1.98,1.485,208.336,0.729,1.185,0.512,44.5,-1.099,-0.432,32.449,0.544,-1.537,43.226,-1.367,289.981,2,93.842,0.9,1.723,37.545,-3.012,3.128,131.387,0.00572068250088,s,t,0.018636116672
110414,107.413,28.486,80.395,83.796,-999.0,-999.0,-999.0,1.852,34.272,165.272,1.946,1.411,-999.0,34.713,1.155,0.175,67.563,0.517,1.914,14.362,0.965,313.417,1,62.997,-2.335,-2.184,-999.0,-999.0,-999.0,62.997,0.00572068250088,s,t,0.018636116672
110417,118.962,7.784,67.27,49.554,-999.0,-999.0,-999.0,2.782,49.554,60.538,1.063,0.351,-999.0,29.345,1.807,-2.64,31.194,0.736,-0.073,43.497,0.139,156.63,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
110418,146.538,15.007,87.721,71.047,3.123,306.38,-1.44,2.078,20.101,239.871,0.312,0.3,0.699,85.934,-1.15,-1.569,26.803,-1.935,0.355,40.661,0.813,289.925,2,69.158,0.562,2.964,57.976,-2.561,1.157,127.133,0.000461281573949,s,t,0.00150270483101
110420,92.698,9.984,65.011,2.108,-999.0,-999.0,-999.0,2.958,2.108,66.096,0.674,-1.388,-999.0,39.479,-1.04,-2.719,26.617,-0.799,0.229,12.198,0.79,70.774,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461281573949,s,t,0.00150270483101
110424,115.65,42.554,51.071,189.966,5.912,1683.19,-8.724,1.13,8.413,278.121,1.212,1.413,0.937,42.994,-0.934,1.407,52.102,-0.635,2.496,108.671,1.923,240.875,2,117.327,3.074,-1.085,65.699,-2.838,-1.349,183.025,0.000461281573949,s,t,0.00150270483101
110426,115.656,31.304,75.44,39.422,-999.0,-999.0,-999.0,3.094,0.252,114.349,0.938,1.414,-999.0,38.721,-0.283,3.004,36.306,-0.504,-0.082,39.216,0.774,84.886,1,39.322,1.963,-2.281,-999.0,-999.0,-999.0,39.322,0.000461281573949,s,t,0.00150270483101
110427,103.881,40.709,90.288,27.46,-999.0,-999.0,-999.0,2.76,27.46,71.357,1.535,-1.362,-999.0,28.148,0.475,-1.114,43.209,-1.202,2.977,19.606,1.428,79.787,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00081448039868,s,t,0.00265331133733
110428,133.865,30.752,91.272,53.61,-999.0,-999.0,-999.0,2.719,19.695,143.539,0.471,1.402,-999.0,63.042,-0.328,-1.878,29.715,0.511,1.82,13.829,-2.742,243.863,1,50.782,-4.029,1.129,-999.0,-999.0,-999.0,50.782,0.000461281573949,s,t,0.00150270483101
110431,132.65,18.426,100.434,8.892,-999.0,-999.0,-999.0,3.416,8.892,63.981,1.053,-1.402,-999.0,31.167,0.595,0.79,32.814,-1.474,-1.929,7.808,3.128,119.037,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110432,-999.0,127.103,59.87,95.161,2.752,525.521,0.072,1.749,218.014,356.6,0.745,-1.414,0.719,45.181,-2.188,1.885,33.675,-2.193,0.137,145.121,-2.146,192.053,2,200.955,-2.778,-2.476,76.788,-0.026,0.825,277.743,0.000461281573949,s,t,0.00150270483101
110433,161.212,22.195,103.118,54.865,0.714,79.489,5.193,2.578,3.328,200.043,0.604,1.383,0.0,68.94,-0.436,-1.723,41.61,-0.298,1.985,28.752,2.639,262.164,2,55.222,2.664,0.987,34.271,1.949,-0.887,89.493,0.00572068250088,s,t,0.018636116672
110436,38.716,5.897,27.77,60.71,0.026,40.22,7.398,1.013,1.081,125.026,1.189,0.075,0.0,24.049,1.371,2.109,28.591,2.383,2.154,8.664,2.531,167.584,2,40.495,2.707,-0.463,31.891,2.733,-1.635,72.385,0.000461025356734,s,t,0.00150187015894
110439,96.932,43.221,71.059,21.102,-999.0,-999.0,-999.0,3.437,19.013,90.872,1.446,1.414,-999.0,22.223,0.181,-0.45,32.131,1.762,2.782,20.767,-1.519,170.447,1,36.518,1.188,1.534,-999.0,-999.0,-999.0,36.518,0.00081448039868,s,t,0.00265331133733
110444,111.742,23.851,78.256,5.932,-999.0,-999.0,-999.0,3.183,5.932,74.685,1.094,-1.414,-999.0,35.67,-1.414,0.917,39.014,-0.791,-2.205,6.252,2.341,158.605,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110445,124.384,25.807,98.366,150.567,0.517,78.67,-0.055,1.684,71.009,421.157,4.076,1.372,0.351,31.298,0.53,-1.389,127.564,-0.155,0.149,18.932,-0.382,322.823,3,120.444,-0.149,-2.618,63.787,0.368,2.978,262.296,0.00081448039868,s,t,0.00265331133733
110447,127.366,57.909,64.899,155.795,0.385,42.979,2.181,1.585,33.272,235.6,3.404,1.414,0.0,24.264,1.369,2.416,82.603,0.932,0.892,73.209,1.655,369.633,2,72.938,-1.682,-1.45,55.795,-1.297,-1.924,128.733,0.00572068250088,s,t,0.018636116672
110448,126.71,53.868,88.495,3.68,-999.0,-999.0,-999.0,2.987,3.68,88.401,1.279,-1.383,-999.0,38.789,0.435,-0.852,49.612,0.123,2.118,14.946,-1.319,117.801,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110450,121.664,13.745,91.739,136.999,1.476,132.903,1.779,1.785,47.319,342.17,4.362,0.904,0.008,21.748,1.853,-0.249,94.867,0.09,0.027,21.642,-0.277,388.21,3,132.112,-2.262,2.9,47.355,-0.786,3.051,225.555,0.00572068250088,s,t,0.018636116672
110451,117.558,14.561,76.709,3.478,-999.0,-999.0,-999.0,2.921,3.478,79.821,0.505,-1.365,-999.0,53.04,-0.353,-3.03,26.781,0.098,-0.144,25.018,0.426,89.566,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110452,137.944,11.672,100.906,36.095,-999.0,-999.0,-999.0,2.909,11.485,151.767,1.6,1.394,-999.0,40.071,-1.567,-2.201,64.119,-1.699,0.705,9.311,0.223,149.845,1,47.577,2.496,-2.83,-999.0,-999.0,-999.0,47.577,0.000461281573949,s,t,0.00150270483101
110454,89.596,3.052,63.281,3.706,-999.0,-999.0,-999.0,3.082,3.706,63.832,0.738,-1.373,-999.0,36.717,-0.587,-2.697,27.115,-0.745,0.509,13.399,0.349,87.33,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110456,70.47,19.237,51.465,22.161,-999.0,-999.0,-999.0,3.084,22.161,50.734,1.073,-1.413,-999.0,24.479,-0.934,2.056,26.255,-1.285,-1.008,22.125,-1.829,89.022,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110458,117.222,25.325,84.254,31.047,-999.0,-999.0,-999.0,2.666,0.805,115.103,0.891,1.412,-999.0,44.605,0.247,-1.679,39.739,-0.27,0.937,8.625,-0.57,114.942,1,30.759,2.072,2.587,-999.0,-999.0,-999.0,30.759,0.00572068250088,s,t,0.018636116672
110463,157.084,5.047,98.189,23.405,-999.0,-999.0,-999.0,2.744,23.405,101.727,0.614,0.374,-999.0,63.038,0.445,-2.756,38.689,0.09,-0.035,28.625,0.117,203.086,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110464,116.586,19.824,80.223,56.624,-999.0,-999.0,-999.0,2.735,29.139,118.032,1.79,1.371,-999.0,28.926,-0.207,1.107,51.781,0.515,-2.538,26.739,-3.078,213.402,1,37.325,2.786,0.572,-999.0,-999.0,-999.0,37.325,0.000461281573949,s,t,0.00150270483101
110465,157.089,16.983,102.573,69.104,1.319,148.545,-0.347,2.201,41.628,275.065,0.538,0.327,0.754,70.759,-1.688,1.416,38.039,-0.646,-0.523,39.879,-0.962,305.944,3,73.061,-0.955,-2.689,51.176,0.364,0.937,166.268,0.00081448039868,s,t,0.00265331133733
110470,141.751,15.389,103.031,4.523,-999.0,-999.0,-999.0,3.049,4.523,96.171,0.709,-1.392,-999.0,56.266,0.005,-2.092,39.905,-0.848,1.264,14.741,0.618,154.381,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110477,129.356,55.866,91.128,4.699,-999.0,-999.0,-999.0,3.03,4.699,88.76,1.266,-1.386,-999.0,39.171,1.006,-0.666,49.589,1.547,2.636,16.093,-0.206,158.765,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
110480,155.274,21.696,109.288,41.613,0.041,95.717,5.879,3.379,9.202,195.73,1.538,1.413,0.0,35.021,-0.703,-0.355,53.845,-2.112,2.716,23.787,2.1,212.531,2,54.817,-2.404,0.203,52.046,-2.445,-1.948,106.863,0.000461025356734,s,t,0.00150187015894
110484,136.847,3.034,78.342,78.041,-999.0,-999.0,-999.0,2.955,41.506,111.514,1.6,1.128,-999.0,27.365,0.145,-2.0,43.796,-0.928,1.53,58.438,1.59,189.03,1,40.353,3.067,-1.122,-999.0,-999.0,-999.0,40.353,0.000461281573949,s,t,0.00150270483101
110486,117.66,37.836,86.346,2.22,-999.0,-999.0,-999.0,3.133,2.22,84.345,1.143,-1.411,-999.0,39.353,1.927,-1.114,44.992,2.382,2.069,8.124,-0.782,83.647,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110487,103.991,26.883,64.784,136.313,2.51,629.928,-1.573,1.69,48.855,485.866,2.651,1.367,0.08,21.782,0.498,2.065,57.739,2.031,1.354,61.911,1.807,528.333,3,225.858,1.294,-2.343,126.281,-1.216,0.036,406.344,0.00572068250088,s,t,0.018636116672
110488,136.752,4.719,97.89,167.968,-999.0,-999.0,-999.0,1.617,4.688,287.69,2.268,0.602,-999.0,36.182,-0.124,-2.929,82.047,-1.735,-3.061,50.186,-3.134,251.743,1,169.462,-1.848,0.113,-999.0,-999.0,-999.0,169.462,0.000461025356734,s,t,0.00150187015894
110491,126.588,26.54,78.892,55.002,-999.0,-999.0,-999.0,2.742,22.906,98.622,0.891,1.404,-999.0,34.859,-0.86,-0.997,31.059,0.55,2.935,30.629,-2.459,185.48,1,32.704,-3.273,0.999,-999.0,-999.0,-999.0,32.704,0.000461281573949,s,t,0.00150270483101
110492,121.783,35.338,56.043,153.774,4.31,684.612,-4.515,1.503,0.992,304.005,0.509,1.413,0.933,55.765,0.383,-0.925,28.381,-0.209,0.457,87.612,-0.268,293.492,2,187.088,-1.797,2.805,32.772,2.513,-0.187,219.859,0.000461281573949,s,t,0.00150270483101
110493,111.235,29.967,78.084,21.649,-999.0,-999.0,-999.0,3.228,28.612,119.146,1.068,-1.414,-999.0,33.418,-0.124,2.695,35.697,0.888,-0.523,22.632,0.587,171.005,1,50.031,-1.409,-2.816,-999.0,-999.0,-999.0,50.031,0.00572068250088,s,t,0.018636116672
110496,121.548,4.327,79.987,113.262,4.227,465.519,-4.029,1.71,0.914,211.398,0.813,1.108,0.674,51.935,-1.853,0.612,42.216,-0.665,1.843,40.659,1.738,274.903,2,72.756,-1.452,-1.995,44.491,2.775,-1.426,117.247,0.000461281573949,s,t,0.00150270483101
110502,86.116,39.003,34.453,164.349,0.995,192.776,-0.213,1.114,32.483,398.661,1.415,1.393,0.905,26.966,0.069,1.894,38.167,-0.342,2.93,108.204,2.313,382.152,3,187.209,0.313,-1.033,39.354,-0.682,1.776,333.528,0.00081448039868,s,t,0.00265331133733
110503,112.531,19.744,82.07,1.609,-999.0,-999.0,-999.0,2.958,1.609,77.345,0.748,-1.394,-999.0,44.253,-0.7,2.899,33.093,-1.506,-0.538,16.73,0.328,83.843,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110504,135.836,44.081,85.985,60.58,-999.0,-999.0,-999.0,2.607,27.174,118.103,0.845,1.414,-999.0,45.537,-0.609,0.688,38.494,0.164,-1.802,33.025,-0.469,214.429,1,34.073,0.109,2.875,-999.0,-999.0,-999.0,34.073,0.00572068250088,s,t,0.018636116672
110510,92.959,16.877,62.462,5.817,-999.0,-999.0,-999.0,3.173,5.817,57.537,1.1,-1.414,-999.0,27.398,-0.517,1.021,30.139,-1.345,-2.042,6.223,2.914,127.108,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110511,137.417,17.248,91.413,110.317,2.213,163.647,-1.224,1.864,22.169,238.661,0.387,1.346,1.0,90.856,0.245,-2.168,35.185,-0.022,-0.323,32.131,-0.842,446.591,2,67.693,-1.126,2.209,44.927,1.087,0.927,112.619,0.00572068250088,s,t,0.018636116672
110512,153.619,6.269,81.38,59.061,-999.0,-999.0,-999.0,2.404,5.02,149.822,0.42,1.189,-999.0,67.091,-1.877,2.971,28.207,-2.039,0.573,46.985,0.745,209.659,1,54.524,-0.126,-1.475,-999.0,-999.0,-999.0,54.524,0.00572068250088,s,t,0.018636116672
110515,129.774,23.777,83.78,59.378,1.124,64.956,-0.118,2.408,9.898,166.995,0.664,1.392,0.197,54.281,-0.105,-1.64,36.027,0.271,0.738,27.928,-0.03,275.548,2,39.324,0.117,3.054,37.363,-1.007,1.786,76.687,0.000461025356734,s,t,0.00150187015894
110518,125.623,75.51,64.436,61.369,1.86,85.482,0.924,2.947,10.332,162.674,0.79,0.055,0.965,33.858,-0.714,2.024,26.758,-1.513,-0.812,53.608,2.171,236.855,3,36.607,-0.408,-1.463,34.611,-2.267,-0.41,102.059,0.00081448039868,s,t,0.00265331133733
110530,115.228,4.375,46.588,134.735,-999.0,-999.0,-999.0,1.858,48.498,170.044,1.08,0.912,-999.0,24.251,2.117,0.776,26.181,0.846,-0.58,102.907,-0.664,278.259,1,119.612,2.415,3.039,-999.0,-999.0,-999.0,119.612,0.000461281573949,s,t,0.00150270483101
110531,95.784,24.803,46.875,264.9,0.231,417.673,0.057,0.889,107.102,846.171,1.605,0.708,0.014,42.405,0.909,1.853,68.043,0.505,1.061,171.448,0.831,1031.443,3,365.918,0.381,-2.701,184.486,0.15,-0.893,735.723,0.000461025356734,s,t,0.00150187015894
110534,76.835,23.717,54.664,0.932,-999.0,-999.0,-999.0,2.976,0.932,54.643,1.097,-1.412,-999.0,26.057,2.229,0.355,28.586,2.031,-2.614,6.008,1.407,56.995,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110536,125.315,70.659,62.064,81.447,6.5,1316.293,-9.13,2.113,1.8,172.31,1.463,1.228,0.908,28.042,0.53,2.883,41.035,-0.188,-1.413,53.273,-3.126,152.032,2,59.333,2.053,0.987,43.9,-4.448,-0.315,103.233,0.000461281573949,s,t,0.00150270483101
110538,122.614,69.615,88.545,33.197,-999.0,-999.0,-999.0,3.032,33.197,85.367,1.194,1.409,-999.0,38.901,0.162,2.089,46.466,0.757,-0.885,31.748,1.384,105.691,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110545,78.684,4.002,58.086,45.18,-999.0,-999.0,-999.0,2.102,45.18,64.441,1.25,0.773,-999.0,28.639,0.465,0.69,35.803,1.14,-1.301,14.623,-1.476,140.768,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.00572068250088,s,t,0.018636116672
110549,130.934,0.686,76.821,117.169,0.128,35.291,0.558,2.802,11.68,208.647,2.638,0.98,0.502,21.283,0.362,-1.368,56.138,-0.697,2.32,78.764,2.31,255.006,2,92.272,-0.686,-0.902,38.954,-0.814,-0.433,131.226,0.00572068250088,s,t,0.018636116672
110555,101.167,16.793,50.068,160.721,5.78,1436.872,-8.277,1.338,19.715,248.752,1.284,1.274,0.825,33.831,-1.765,0.33,43.442,-0.996,-0.765,95.42,-0.503,299.409,2,116.488,-2.617,3.078,54.992,3.163,2.338,171.479,0.000461281573949,s,t,0.00150270483101
110558,127.003,42.951,87.478,28.597,-999.0,-999.0,-999.0,3.25,29.66,120.149,0.873,1.409,-999.0,36.822,0.294,-0.592,32.15,-1.161,2.785,19.295,-1.418,161.746,1,51.177,-0.073,2.197,-999.0,-999.0,-999.0,51.177,0.000461025356734,s,t,0.00150187015894
110561,130.237,19.447,94.808,89.07,-999.0,-999.0,-999.0,2.219,26.058,176.525,1.963,1.308,-999.0,37.653,0.678,-2.204,73.915,0.498,1.867,29.589,2.286,148.51,1,64.956,2.98,-0.911,-999.0,-999.0,-999.0,64.956,0.000461281573949,s,t,0.00150270483101
110566,72.935,58.099,59.535,5.708,-999.0,-999.0,-999.0,2.241,5.708,64.345,1.154,-1.393,-999.0,29.873,1.245,-1.719,34.472,1.789,2.39,28.456,0.014,104.14,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00081448039868,s,t,0.00265331133733
110570,132.268,5.699,58.113,184.066,3.033,509.994,-1.613,1.658,54.948,463.706,1.203,1.072,0.093,35.391,-1.912,-3.141,42.583,-1.511,1.533,137.484,1.607,552.09,3,188.86,-0.688,-0.712,63.69,2.346,-2.652,385.732,0.000461025356734,s,t,0.00150187015894
110571,78.8,46.007,51.352,39.357,2.266,117.779,2.852,2.455,22.034,125.878,1.172,1.269,0.095,24.108,0.949,-0.031,28.242,0.295,-2.397,25.47,-0.335,171.958,2,39.812,0.901,2.636,33.716,3.166,0.855,73.528,0.00572068250088,s,t,0.018636116672
110574,112.811,13.321,60.828,89.347,1.728,85.94,-0.747,2.368,0.904,155.494,1.384,1.248,0.535,27.894,0.609,-1.047,38.609,0.682,1.32,65.096,1.053,183.972,2,55.483,0.863,-2.332,33.51,-0.865,-2.103,88.992,0.00081448039868,s,t,0.00265331133733
110575,142.662,62.095,71.823,144.671,3.745,755.226,-3.127,1.887,1.295,312.511,0.658,1.034,0.858,46.566,0.003,-1.388,30.662,1.349,-0.065,86.924,-1.355,301.297,2,141.501,-1.256,2.64,93.781,2.488,0.778,235.282,0.000461281573949,s,t,0.00150270483101
110576,143.266,37.103,101.011,66.365,-999.0,-999.0,-999.0,2.729,19.377,150.818,1.86,1.404,-999.0,36.305,-1.133,-1.198,67.525,-0.519,2.427,28.675,-2.986,192.497,1,46.988,0.409,-0.091,-999.0,-999.0,-999.0,46.988,0.00572068250088,s,t,0.018636116672
110581,96.711,24.365,72.873,2.119,-999.0,-999.0,-999.0,2.955,2.119,72.403,0.925,-1.414,-999.0,37.609,1.464,2.858,34.794,1.773,-0.081,9.051,-1.594,55.627,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.00572068250088,s,t,0.018636116672
110585,113.533,28.858,81.551,25.494,0.211,148.464,1.47,3.238,84.733,327.878,1.083,1.414,0.0,36.076,0.891,1.131,39.064,0.067,-2.001,23.462,-1.007,439.83,3,105.992,1.111,-1.954,53.115,1.322,0.768,252.738,0.00081448039868,s,t,0.00265331133733
110591,115.405,59.075,86.524,13.909,1.631,93.467,-0.401,2.592,8.957,145.826,1.102,-1.402,0.986,36.576,0.837,2.209,40.312,-0.418,-0.059,37.277,-1.792,369.204,2,37.851,0.301,1.272,31.088,-1.33,-1.988,68.938,0.00081448039868,s,t,0.00265331133733
110593,107.103,13.624,53.751,182.176,-999.0,-999.0,-999.0,1.642,33.334,265.227,2.482,1.147,-999.0,23.213,-0.389,-0.517,57.62,-0.588,1.113,122.403,0.951,405.522,1,184.394,2.074,-2.084,-999.0,-999.0,-999.0,184.394,0.000461281573949,s,t,0.00150270483101
110594,96.336,2.068,66.198,26.107,-999.0,-999.0,-999.0,2.98,25.435,108.631,1.386,-0.098,-999.0,28.197,0.808,-0.725,39.087,0.783,2.255,14.701,2.342,148.32,1,41.347,-1.722,-0.381,-999.0,-999.0,-999.0,41.347,0.000461281573949,s,t,0.00150270483101
110597,140.776,11.373,67.478,112.066,4.527,599.493,-5.051,2.123,11.526,203.353,0.947,1.187,0.557,39.716,-1.981,2.949,37.596,-2.003,-1.212,84.819,-1.413,281.418,2,66.695,1.992,1.639,59.347,-2.535,1.177,126.042,0.000461281573949,s,t,0.00150270483101
110599,116.302,4.848,81.583,26.082,-999.0,-999.0,-999.0,2.631,26.082,81.999,0.638,0.404,-999.0,50.063,-1.624,-1.244,31.936,-0.917,2.505,16.682,2.295,121.986,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.000461025356734,s,t,0.00150187015894
110603,101.664,11.819,63.921,134.78,-999.0,-999.0,-999.0,1.792,0.982,229.154,2.958,1.156,-999.0,23.771,1.509,-0.666,70.323,1.56,-2.458,66.137,-2.284,270.892,1,135.06,0.57,0.95,-999.0,-999.0,-999.0,135.06,0.00081448039868,s,t,0.00265331133733
110604,124.907,2.925,83.257,173.648,-999.0,-999.0,-999.0,1.205,1.03,325.499,0.582,1.055,-999.0,96.231,-0.145,-2.252,55.971,-0.233,2.83,56.245,2.882,323.504,1,173.297,0.248,0.246,-999.0,-999.0,-999.0,173.297,0.000461281573949,s,t,0.00150270483101
110608,122.96,11.604,69.427,47.707,-999.0,-999.0,-999.0,3.227,0.487,106.803,1.134,1.397,-999.0,27.891,1.296,0.847,31.636,0.145,-2.168,42.791,-1.852,93.286,1,47.277,0.372,1.339,-999.0,-999.0,-999.0,47.277,0.00081448039868,s,t,0.00265331133733
