EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label,KaggleSet,KaggleWeight
103590,95.993,71.31,74.823,3.945,-999.0,-999.0,-999.0,2.588,3.945,78.62,1.594,-1.353,-999.0,30.303,-1.138,2.751,48.317,-0.75,0.193,27.944,-2.46,93.681,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.41438557125,b,t,4.63870084828
103591,223.164,58.071,138.772,83.899,0.711,89.987,-0.122,2.59,9.028,253.786,1.206,1.411,0.499,65.099,0.646,-1.123,78.487,0.361,2.586,41.813,-2.634,300.674,2,57.571,-0.29,-0.359,52.629,0.42,1.243,110.199,0.226870077356,b,t,0.74405624723
103592,86.168,14.056,62.625,3.113,-999.0,-999.0,-999.0,2.95,3.113,58.25,0.807,-1.4,-999.0,32.236,0.9,1.728,26.014,0.045,-1.095,8.305,-2.092,96.307,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.32508916643,b,t,4.34583918651
103594,82.384,14.342,56.907,32.094,-999.0,-999.0,-999.0,2.95,2.605,89.972,1.667,-1.377,-999.0,21.738,-1.562,-0.871,36.244,-1.169,2.052,19.45,2.599,138.006,1,31.99,-0.209,-0.838,-999.0,-999.0,-999.0,31.99,0.644683053953,b,t,2.11433988725
103595,268.124,86.106,211.704,68.665,0.7,148.659,3.202,3.798,20.708,248.768,1.913,-0.118,0.644,24.465,1.644,0.891,46.806,-2.056,1.754,50.304,-0.429,469.076,3,96.656,-2.174,-2.549,49.227,-1.473,0.49,177.498,0.929076602185,b,t,3.04705344163
103597,88.808,1.744,64.078,36.59,-999.0,-999.0,-999.0,3.188,0.408,101.101,1.837,-1.414,-999.0,22.787,-1.0,0.896,41.866,-0.457,-2.245,17.53,-2.309,79.538,1,36.448,-0.354,0.877,-999.0,-999.0,-999.0,36.448,0.512739889611,b,t,1.68161144262
103598,86.454,61.695,56.243,31.612,-999.0,-999.0,-999.0,2.788,1.535,84.468,0.993,-1.358,-999.0,26.489,-1.297,-1.676,26.311,-0.446,0.979,38.178,-2.626,121.459,1,31.668,2.491,0.782,-999.0,-999.0,-999.0,31.668,0.620335905849,b,t,2.03448957001
103600,132.075,102.636,89.732,28.778,-999.0,-999.0,-999.0,3.202,85.841,129.88,2.487,0.302,-999.0,20.657,-0.867,-0.239,51.378,0.855,2.46,52.204,-0.411,122.312,1,57.845,0.299,-0.055,-999.0,-999.0,-999.0,57.845,1.85360348106,b,t,6.07918534716
103601,-999.0,83.317,109.513,29.571,-999.0,-999.0,-999.0,3.035,29.571,60.348,1.039,-1.407,-999.0,29.6,-0.919,0.113,30.748,1.645,-1.511,70.283,2.55,142.348,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.820233107146,b,t,2.6900840105
103606,-999.0,74.798,27.538,0.695,-999.0,-999.0,-999.0,1.069,0.695,50.413,1.351,-1.39,-999.0,21.441,1.254,-1.878,28.972,0.281,-1.436,48.666,1.527,44.282,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.665895593914,b,t,2.18390976205
103609,186.059,67.523,109.304,2.697,-999.0,-999.0,-999.0,3.788,2.697,71.145,1.965,-1.413,-999.0,23.998,-0.218,-0.024,47.147,1.914,3.129,24.257,0.103,148.078,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.91546150337,b,t,6.28205850027
103610,88.778,5.511,36.062,159.16,1.385,122.735,-0.479,1.415,69.225,281.446,1.376,1.117,0.024,21.488,2.394,-1.506,29.57,1.344,-2.454,115.033,-2.359,324.835,3,81.682,-0.686,1.447,77.244,0.699,1.16,230.387,0.0936590129021,b,t,0.307169523947
103611,106.393,6.081,81.303,23.182,-999.0,-999.0,-999.0,3.137,23.182,62.676,1.67,-1.09,-999.0,23.476,-0.751,-1.261,39.2,0.899,2.353,3.563,1.833,118.154,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.72196388684,b,t,5.64745250868
103612,101.909,83.288,80.175,20.6,-999.0,-999.0,-999.0,2.292,20.6,89.093,1.678,-1.183,-999.0,33.266,-0.539,-1.235,55.827,-0.991,1.013,31.333,-2.314,217.773,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.646889329356,b,t,2.12157571586
103615,198.164,5.56,122.413,49.659,-999.0,-999.0,-999.0,3.984,27.843,90.249,1.723,0.433,-999.0,20.171,-0.64,2.595,34.764,2.333,-0.058,32.984,-0.223,265.349,1,35.314,3.882,-2.54,-999.0,-999.0,-999.0,35.314,0.512739889611,b,t,1.68161144262
103616,-999.0,71.904,24.324,1.919,-999.0,-999.0,-999.0,0.932,1.919,51.834,1.092,-1.398,-999.0,24.772,0.314,0.22,27.062,1.027,0.819,48.531,-2.575,147.299,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.36792195933,b,t,4.48631609521
103618,-999.0,80.308,27.129,52.845,-999.0,-999.0,-999.0,0.834,23.224,118.025,1.706,-0.286,-999.0,24.579,-1.532,1.164,41.924,-0.838,0.701,52.355,-1.358,198.613,1,51.522,-2.118,-2.723,-999.0,-999.0,-999.0,51.522,0.668541123687,b,t,2.19258619474
103620,-999.0,68.37,29.955,9.667,-999.0,-999.0,-999.0,1.245,9.667,50.986,1.283,-1.274,-999.0,22.337,2.003,-0.403,28.649,2.408,0.774,41.583,-2.644,84.329,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.3623589308,b,t,4.4680712646
103621,118.418,70.523,99.49,52.837,-999.0,-999.0,-999.0,2.455,7.09,114.241,2.085,-0.144,-999.0,22.188,1.171,-1.673,46.253,-1.27,-1.419,31.273,2.491,125.057,1,45.8,-0.835,1.197,-999.0,-999.0,-999.0,45.8,0.911868319811,b,t,2.99061616196
103622,175.946,76.398,123.658,73.612,1.67,170.824,-0.451,2.574,145.521,329.094,1.52,0.803,0.005,39.299,0.692,2.02,59.715,2.432,0.123,33.236,2.183,397.914,3,126.074,-0.339,-2.583,62.337,1.331,-2.984,230.08,0.364277482007,b,t,1.1947055309
103623,88.723,9.194,62.645,118.522,-999.0,-999.0,-999.0,1.299,0.94,212.301,0.887,0.65,-999.0,49.2,-2.025,0.941,43.642,-0.876,0.337,33.678,0.096,188.26,1,119.458,-0.965,-2.636,-999.0,-999.0,-999.0,119.458,0.512739889611,b,t,1.68161144262
103624,95.168,48.134,75.103,2.317,-999.0,-999.0,-999.0,3.096,2.317,56.372,1.485,-1.371,-999.0,22.683,-0.351,-1.362,33.689,-2.055,2.336,18.665,-0.236,72.964,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.70130126535,b,t,5.57968617835
103625,47.852,60.25,38.066,39.577,-999.0,-999.0,-999.0,1.274,3.408,99.858,1.888,-0.065,-999.0,20.292,0.209,-0.981,38.318,1.482,-0.921,25.983,1.616,186.305,1,41.249,2.979,2.643,-999.0,-999.0,-999.0,41.249,0.709126225022,b,t,2.32569144398
103626,232.815,81.96,100.113,126.806,5.196,720.99,-5.645,2.309,46.576,227.701,1.534,1.412,0.357,42.353,0.932,-1.727,64.958,1.586,2.342,78.802,-2.722,255.227,2,87.852,1.547,-0.171,32.538,-3.649,1.821,120.389,0.226870077356,b,t,0.74405624723
103628,60.373,37.392,50.366,0.976,-999.0,-999.0,-999.0,2.493,0.976,52.798,1.117,-1.411,-999.0,24.935,0.9,0.129,27.863,1.17,2.608,16.675,-1.576,38.384,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
103629,-999.0,92.02,37.205,29.428,-999.0,-999.0,-999.0,1.313,29.428,58.392,0.956,-1.399,-999.0,29.858,1.352,-3.096,28.534,0.65,-1.986,78.309,0.693,200.516,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.33372723136,b,t,4.37416908461
103630,117.514,14.439,74.725,35.678,-999.0,-999.0,-999.0,3.068,18.469,112.984,1.134,1.41,-999.0,34.918,1.935,-2.859,39.588,2.146,0.363,30.154,0.784,305.439,1,38.478,-0.22,-1.842,-999.0,-999.0,-999.0,38.478,0.512739889611,b,t,1.68161144262
103631,125.657,12.425,75.995,39.371,-999.0,-999.0,-999.0,3.153,2.036,96.674,1.15,-0.741,-999.0,26.149,1.363,-0.53,30.077,-0.319,2.137,35.105,2.522,95.023,1,40.448,-1.588,-0.93,-999.0,-999.0,-999.0,40.448,0.730187555779,b,t,2.39476540432
103632,-999.0,111.261,42.451,28.847,-999.0,-999.0,-999.0,1.387,28.847,58.735,1.6,-1.411,-999.0,22.592,-0.436,-2.886,36.144,-1.764,-2.485,86.374,0.47,187.969,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.728174486011,b,t,2.3881632241
103634,93.338,5.346,67.623,89.539,-999.0,-999.0,-999.0,1.558,26.613,156.457,0.675,0.79,-999.0,53.661,-0.077,1.912,36.199,-1.08,3.103,21.269,-2.987,185.372,1,66.596,-2.871,-0.749,-999.0,-999.0,-999.0,66.596,0.512739889611,b,t,1.68161144262
103635,80.395,8.795,53.415,40.683,4.468,540.356,-1.487,2.339,24.773,170.499,1.431,0.36,0.088,22.783,2.405,0.715,32.609,1.613,-1.487,21.051,-1.824,221.851,2,62.053,0.362,0.906,53.054,-4.106,2.878,115.107,0.0225325724501,b,t,0.073899129815
103637,-999.0,82.528,55.638,32.883,-999.0,-999.0,-999.0,1.766,32.883,61.811,1.559,-0.712,-999.0,24.15,-1.611,0.066,37.661,-0.179,-0.968,45.963,1.917,96.003,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.73819592203,b,t,2.42103010616
103639,-999.0,132.213,60.265,172.674,0.739,69.236,0.508,1.614,43.691,208.786,1.877,0.027,0.011,24.992,1.512,-2.247,46.909,-0.021,-2.749,158.264,-1.0,286.384,2,78.433,-0.433,1.388,58.452,-1.173,2.03,136.885,0.742392100893,b,t,2.43479213743
103640,85.072,53.877,63.799,45.211,5.313,580.953,-6.284,2.247,36.835,192.699,2.663,0.879,0.226,20.829,1.728,-2.675,55.466,2.361,1.452,16.1,-2.585,205.57,3,49.702,1.777,-0.914,33.486,-3.535,0.483,116.404,0.0217574936722,b,t,0.0713571365583
103641,-999.0,116.29,63.647,42.716,-999.0,-999.0,-999.0,2.172,42.716,71.229,1.666,-1.347,-999.0,26.72,-1.171,-2.792,44.508,-0.514,1.421,81.813,-1.179,199.378,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.313945020301,b,t,1.02963227396
103642,124.16,56.824,78.295,53.659,-999.0,-999.0,-999.0,3.086,1.464,122.432,1.803,1.414,-999.0,25.053,-0.873,-2.067,45.162,0.284,0.794,40.415,-0.661,139.091,1,52.216,0.14,2.87,-999.0,-999.0,-999.0,52.216,0.72392544642,b,t,2.37422782773
103643,117.905,83.878,70.561,1.447,-999.0,-999.0,-999.0,2.741,1.447,77.707,2.223,-1.304,-999.0,24.109,2.263,-0.884,53.598,2.154,1.855,33.342,-1.538,122.4,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.46921305535,b,t,4.81851624104
103645,121.514,86.447,85.69,6.966,-999.0,-999.0,-999.0,2.703,6.966,82.25,1.865,-1.29,-999.0,28.711,1.813,-0.762,53.538,0.774,3.027,35.795,0.203,83.943,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.57919137599,b,t,5.17920751194
103646,89.296,4.264,59.383,24.98,-999.0,-999.0,-999.0,2.725,24.98,56.869,0.858,1.246,-999.0,30.609,0.655,-0.305,26.26,-0.14,-2.911,16.659,-2.707,152.206,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.512739889611,b,t,1.68161144262
103647,88.472,29.893,65.102,1.653,-999.0,-999.0,-999.0,3.026,1.653,64.255,1.165,-1.403,-999.0,29.682,1.24,0.909,34.573,1.62,-2.094,6.763,1.473,68.284,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.33597676846,b,t,4.38154679679
103648,159.461,114.208,77.685,3.793,-999.0,-999.0,-999.0,3.144,3.793,88.539,3.274,1.2,-999.0,20.713,-1.642,2.911,67.825,-1.104,-0.187,48.117,2.897,113.121,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.59227266693,b,t,5.22210967145
103651,159.683,76.998,119.313,316.185,2.268,401.804,-0.992,1.94,24.903,658.69,11.207,1.348,0.192,21.586,0.98,-2.938,241.911,0.914,1.406,87.587,1.941,446.585,3,229.964,0.592,-1.348,88.394,-1.676,-1.72,395.193,0.339848435835,b,t,1.11458661601
103652,-999.0,104.838,62.591,6.007,-999.0,-999.0,-999.0,1.577,6.007,82.499,1.12,-1.414,-999.0,38.907,-0.781,-2.264,43.593,-1.663,-0.956,70.458,1.524,110.462,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.63480531485,b,t,2.08194428192
103653,154.82,24.022,119.455,0.802,-999.0,-999.0,-999.0,2.993,0.802,119.845,0.885,-1.412,-999.0,63.562,0.597,-0.684,56.283,0.493,2.607,10.926,1.596,96.939,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.25411627819,b,t,4.1130723911
103655,99.592,38.637,64.412,60.198,-999.0,-999.0,-999.0,2.4,3.274,129.139,1.695,1.414,-999.0,24.416,1.653,-3.057,41.379,0.737,-0.839,29.455,-2.011,150.421,1,63.344,0.494,1.432,-999.0,-999.0,-999.0,63.344,0.0944595938766,b,t,0.309795155685
103656,98.346,16.748,67.192,29.41,-999.0,-999.0,-999.0,2.333,9.482,107.661,0.66,-0.484,-999.0,43.145,0.244,2.741,28.493,0.885,-1.3,26.17,-0.676,202.979,1,36.022,-0.078,1.372,-999.0,-999.0,-999.0,36.022,0.512739889611,b,t,1.68161144262
103657,-999.0,60.091,44.93,1.317,-999.0,-999.0,-999.0,1.884,1.317,46.814,1.275,-1.406,-999.0,20.58,-0.428,-1.259,26.234,-1.852,-0.025,37.075,2.574,79.409,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.57594587653,b,t,5.16856338392
103658,330.967,107.738,181.643,100.07,1.778,240.216,-0.789,3.177,58.39,320.557,2.367,0.817,0.641,30.77,2.04,-2.816,72.832,-0.622,-1.082,60.352,-2.979,366.515,3,117.081,-0.918,1.219,61.326,0.86,-2.297,216.955,0.226870077356,b,t,0.74405624723
103659,75.124,27.117,56.662,2.215,-999.0,-999.0,-999.0,2.866,2.215,57.175,1.023,-1.414,-999.0,28.263,1.118,0.636,28.911,1.152,-2.782,10.066,-0.945,64.364,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
103662,184.786,29.918,142.045,1.532,-999.0,-999.0,-999.0,3.304,1.532,108.163,0.844,-1.41,-999.0,58.672,-2.007,0.226,49.491,-0.44,3.134,17.043,-2.067,143.101,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.679783456535,b,t,2.22945720076
103663,80.146,54.067,64.573,11.003,-999.0,-999.0,-999.0,2.637,11.003,69.697,1.849,-1.401,-999.0,24.461,-0.403,2.167,45.236,-0.261,-0.466,19.224,-2.786,171.006,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.646494293458,b,t,2.12028013325
103664,-999.0,116.668,103.761,29.299,-999.0,-999.0,-999.0,2.494,29.299,105.338,1.266,-1.349,-999.0,46.488,1.927,-0.435,58.85,1.265,1.969,61.917,-1.693,123.012,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.39672322707,b,t,4.58077440121
103665,177.965,51.078,142.782,30.777,-999.0,-999.0,-999.0,3.505,1.365,87.375,1.506,-1.075,-999.0,22.455,2.307,-2.846,33.822,-1.013,-1.722,19.307,1.351,87.211,1,31.098,1.057,0.714,-999.0,-999.0,-999.0,31.098,0.931109227502,b,t,3.05371975736
103666,240.463,103.581,182.613,103.303,-999.0,-999.0,-999.0,3.009,1.064,320.423,3.373,-1.401,-999.0,49.82,2.113,1.137,168.038,2.091,-1.872,16.575,1.656,339.359,1,102.565,1.141,1.28,-999.0,-999.0,-999.0,102.565,0.700478990867,b,t,2.29733147395
103668,67.154,80.009,54.027,33.242,-999.0,-999.0,-999.0,1.76,24.165,136.686,2.962,-1.199,-999.0,20.338,1.835,-2.266,60.236,1.929,2.259,26.93,-0.65,141.564,1,56.112,2.912,-0.636,-999.0,-999.0,-999.0,56.112,0.688279771261,b,t,2.25732220669
103669,-999.0,132.726,82.958,25.582,-999.0,-999.0,-999.0,1.777,60.365,148.01,2.002,-1.196,-999.0,37.468,1.43,-2.183,75.003,1.721,-0.431,59.486,2.483,257.218,1,35.538,0.234,-1.907,-999.0,-999.0,-999.0,35.538,0.305717650392,b,t,1.00264931503
103672,180.868,25.147,129.364,37.448,-999.0,-999.0,-999.0,3.411,24.209,117.028,1.382,-1.104,-999.0,31.173,0.918,-0.317,43.09,-1.465,2.123,25.447,2.902,124.479,1,42.764,-1.661,-0.479,-999.0,-999.0,-999.0,42.764,0.806459376496,b,t,2.64491088562
103674,-999.0,82.428,68.064,46.177,2.441,217.237,-0.627,1.725,25.448,198.129,0.98,-0.261,0.248,35.577,0.677,0.656,34.881,2.371,0.33,59.497,-1.931,245.193,2,89.035,2.15,3.132,38.635,-0.291,-0.038,127.671,0.711156301919,b,t,2.33234940177
103676,136.526,25.599,104.581,0.552,-999.0,-999.0,-999.0,3.42,0.552,68.97,0.841,-1.41,-999.0,37.462,-0.662,2.392,31.509,1.319,-0.397,13.518,-1.735,45.631,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.61283116095,b,t,5.2895344993
103677,-999.0,91.642,67.12,3.003,-999.0,-999.0,-999.0,2.064,3.003,60.801,1.67,-1.358,-999.0,22.772,-0.526,-2.832,38.029,-2.339,-1.846,56.813,0.958,98.046,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.77119312706,b,t,5.80890757653
103678,-999.0,84.645,49.958,8.051,-999.0,-999.0,-999.0,1.738,8.051,66.489,1.791,-1.288,-999.0,23.821,-1.726,-0.528,42.668,-2.244,1.131,43.444,-2.38,172.094,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.4593349508,b,t,4.78611943716
103679,118.338,6.776,77.724,31.29,-999.0,-999.0,-999.0,2.952,31.29,64.919,1.036,0.081,-999.0,31.892,-0.893,0.346,33.027,-2.202,2.992,25.599,-3.058,197.146,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.318995244736,b,t,1.04619528255
103680,96.215,33.314,66.141,26.613,-999.0,-999.0,-999.0,2.748,26.613,60.11,1.015,1.321,-999.0,29.83,-1.984,2.38,30.28,-0.94,-0.162,11.763,2.0,138.946,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.512739889611,b,t,1.68161144262
103681,-999.0,71.33,53.402,0.862,-999.0,-999.0,-999.0,1.914,0.862,48.858,1.187,-1.414,-999.0,22.34,-1.678,-2.824,26.518,0.194,3.062,48.431,0.116,51.287,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.68148370157,b,t,5.51469134824
103682,-999.0,70.916,67.986,4.25,-999.0,-999.0,-999.0,2.059,4.25,71.393,1.033,-1.412,-999.0,35.117,1.034,0.526,36.275,2.097,-1.237,43.84,2.855,94.556,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.42803225584,b,t,4.68345730555
103684,147.682,20.03,70.14,151.586,-999.0,-999.0,-999.0,2.176,56.934,157.14,1.703,1.292,-999.0,23.098,1.587,2.504,39.336,-0.173,1.224,100.863,1.543,306.335,1,94.705,0.375,-1.534,-999.0,-999.0,-999.0,94.705,0.796201674815,b,t,2.611269133
103685,73.2,43.606,52.831,3.476,-999.0,-999.0,-999.0,2.804,3.476,55.015,1.712,-1.39,-999.0,20.289,0.763,1.426,34.726,0.478,-1.364,14.935,2.364,64.119,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.42116773628,b,t,4.66094402957
103686,178.254,70.73,148.615,26.915,-999.0,-999.0,-999.0,4.198,8.192,94.495,1.754,-1.409,-999.0,21.652,-1.547,-0.07,37.972,1.672,-2.764,42.702,1.374,159.709,1,34.87,1.099,-1.306,-999.0,-999.0,-999.0,34.87,0.95524773234,b,t,3.13288579606
103688,118.338,70.292,97.726,40.584,-999.0,-999.0,-999.0,2.068,5.555,150.21,1.403,-1.41,-999.0,46.12,0.13,1.611,64.715,-0.515,-0.353,23.167,-2.629,223.701,1,39.375,0.982,-2.697,-999.0,-999.0,-999.0,39.375,0.642002270383,b,t,2.10554783417
103689,-999.0,101.428,29.465,38.255,-999.0,-999.0,-999.0,0.989,38.255,63.343,1.589,-1.156,-999.0,24.465,-1.304,1.595,38.878,-1.553,0.637,78.98,-1.675,102.762,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.40000963689,b,t,4.59155270122
103690,110.87,54.234,88.427,37.408,-999.0,-999.0,-999.0,2.607,3.272,89.952,1.483,-0.543,-999.0,22.462,-0.595,2.471,33.307,1.859,1.593,23.016,-1.955,119.054,1,34.184,-3.07,-0.75,-999.0,-999.0,-999.0,34.184,0.86250748685,b,t,2.82872951494
103691,73.695,61.255,54.59,27.449,-999.0,-999.0,-999.0,3.022,6.968,86.128,1.681,-1.413,-999.0,20.22,0.553,3.008,33.993,-0.043,-0.312,36.062,1.817,135.725,1,31.915,-0.648,-1.518,-999.0,-999.0,-999.0,31.915,0.658873567488,b,t,2.16087991743
103692,164.431,86.52,94.663,2.078,-999.0,-999.0,-999.0,3.241,2.078,84.384,2.117,-1.308,-999.0,27.069,0.266,2.028,57.315,1.523,-1.267,32.748,1.766,67.858,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.67115162022,b,t,5.48080565575
103693,101.775,7.118,64.841,186.603,1.983,250.263,-0.892,1.317,5.762,314.362,3.118,0.686,0.437,26.063,-0.092,-0.115,81.267,1.206,-0.339,80.232,-0.428,372.141,2,135.331,1.295,2.431,71.701,-0.689,-2.84,207.032,0.0225325724501,b,t,0.073899129815
103695,123.031,1.473,65.984,73.263,-999.0,-999.0,-999.0,2.873,4.433,134.667,1.472,1.057,-999.0,23.064,-0.856,3.022,33.948,-2.133,0.447,57.386,0.481,126.756,1,77.655,-1.518,-2.49,-999.0,-999.0,-999.0,77.655,0.512739889611,b,t,1.68161144262
103696,89.194,83.789,63.617,1.987,-999.0,-999.0,-999.0,2.705,1.987,70.384,2.505,-1.283,-999.0,20.078,-0.116,2.978,50.306,0.354,-0.641,35.42,2.255,62.661,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,1.52989039541,b,t,5.01751716026
103697,112.978,37.746,79.758,22.227,-999.0,-999.0,-999.0,3.06,30.62,132.143,0.75,1.226,-999.0,45.849,-1.871,0.393,34.399,-1.672,-2.66,10.392,0.361,270.898,1,51.894,-0.544,-2.677,-999.0,-999.0,-999.0,51.894,0.0225325724501,b,t,0.073899129815
103699,69.832,32.537,55.405,2.081,-999.0,-999.0,-999.0,2.728,2.081,50.576,1.101,-1.414,-999.0,24.078,1.001,0.474,26.498,2.039,-2.049,15.133,2.338,48.402,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.648391079574,b,t,2.12650094287
103701,79.088,69.847,60.836,50.459,-999.0,-999.0,-999.0,1.774,2.051,124.145,1.382,-0.308,-999.0,31.759,-2.353,-2.835,43.881,-1.615,-1.222,30.035,2.473,197.61,1,48.505,-0.573,0.679,-999.0,-999.0,-999.0,48.505,0.647935350125,b,t,2.12500630617
103703,62.828,59.003,48.479,28.897,-999.0,-999.0,-999.0,2.923,28.897,49.096,1.305,-1.409,-999.0,21.298,-0.026,0.432,27.798,-0.152,-2.931,37.059,-0.599,102.803,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.443597626883,b,t,1.45484847268
103704,135.232,71.677,113.509,0.573,-999.0,-999.0,-999.0,2.922,0.573,97.499,1.31,-1.401,-999.0,42.199,0.78,1.496,55.3,2.026,-1.147,27.671,2.819,54.411,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.53688171629,b,t,5.04044630119
103705,85.315,39.697,57.0,94.419,2.781,271.159,-1.13,1.58,38.654,204.767,0.972,0.878,0.084,36.099,-2.467,2.489,35.087,-1.29,1.435,37.38,2.595,271.788,2,85.486,-0.494,-0.252,48.094,2.286,-2.713,133.58,0.0936590129021,b,t,0.307169523947
103706,-999.0,87.851,31.234,47.707,-999.0,-999.0,-999.0,1.245,47.707,51.282,1.141,-0.729,-999.0,23.952,-0.375,-1.931,27.33,-1.09,-2.95,71.614,-0.048,104.178,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.37872767478,b,t,4.52175514552
103707,183.247,54.416,145.019,50.592,-999.0,-999.0,-999.0,2.593,2.738,185.535,1.306,-1.295,-999.0,59.446,0.792,-1.619,77.632,1.796,2.274,34.563,1.168,133.075,1,48.457,0.641,-0.641,-999.0,-999.0,-999.0,48.457,0.664994911147,b,t,2.18095583068
103709,88.916,63.545,61.22,30.927,-999.0,-999.0,-999.0,2.392,1.991,97.317,1.064,-0.854,-999.0,31.85,1.96,-2.194,33.878,2.065,1.699,29.853,-1.528,122.701,1,31.589,1.008,0.855,-999.0,-999.0,-999.0,31.589,0.443597626883,b,t,1.45484847268
103710,93.619,13.437,68.249,24.814,-999.0,-999.0,-999.0,2.786,24.814,63.976,1.213,1.401,-999.0,28.911,-1.306,0.921,35.064,-2.191,-2.72,7.959,2.736,80.799,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,0.512739889611,b,t,1.68161144262
103712,187.85,97.204,114.559,25.426,-999.0,-999.0,-999.0,3.063,25.426,109.415,1.894,1.368,-999.0,37.805,-1.468,-1.56,71.61,-0.554,1.364,35.167,-1.274,151.473,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,1.55100633261,b,t,5.08677021105
103713,235.34,71.64,117.113,35.983,-999.0,-999.0,-999.0,3.819,35.983,61.425,1.773,1.364,-999.0,22.148,2.327,-0.645,39.277,-0.3,2.867,38.232,-1.058,138.369,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2.01446978844,b,t,6.60677180708
103714,166.437,24.496,115.85,40.713,-999.0,-999.0,-999.0,2.831,46.414,154.56,1.128,-1.282,-999.0,53.988,0.307,2.023,60.889,0.752,-1.465,35.535,-0.932,294.694,1,39.683,0.605,2.901,-999.0,-999.0,-999.0,39.683,0.5762710609,b,t,1.88997195204
103715,150.845,41.272,93.685,86.949,1.583,181.401,3.59,2.529,20.717,274.559,0.393,1.414,0.347,76.915,-0.815,-1.228,30.206,-1.239,2.562,40.242,-2.455,318.137,2,127.518,-2.845,1.415,39.92,-1.262,-0.866,167.438,0.0936590129021,b,t,0.307169523947
